"id","fdc_id","fdc_id_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"46577","747693","747681","","","","","","","","","",""
"46578","747693","747687","","","","","","","","","",""
"46579","747997","747694","","","","","","","","","",""
"46580","747997","747701","","","","","","","","","",""
"46584","747997","747749","","","","","","","","","",""
"46585","747997","747757","","","","","","","","","",""
"46586","747997","747765","","","","","","","","","",""
"46587","747997","747773","","","","","","","","","",""
"46589","747997","747789","","","","","","","","","",""
"46591","747997","747808","","","","","","","","","",""
"46592","747997","747816","","","","","","","","","",""
"46593","747997","747824","","","","","","","","","",""
"46595","747997","747842","","","","","","","","","",""
"46596","747997","747850","","","","","","","","","",""
"46597","747997","747859","","","","","","","","","",""
"46598","747997","747866","","","","","","","","","",""
"46599","747997","747874","","","","","","","","","",""
"46601","747997","747892","","","","","","","","","",""
"46603","747997","747919","","","","","","","","","",""
"46604","747997","747927","","","","","","","","","",""
"46605","747997","747935","","","","","","","","","",""
"46606","747997","747942","","","","","","","","","",""
"46608","747997","747967","","","","","","","","","",""
"46609","747997","747974","","","","","","","","","",""
"46610","747997","747981","","","","","","","","","",""
"46611","747997","747989","","","","","","","","","",""
"46583","748236","747739","","","","","","","","","",""
"46588","748236","747780","","","","","","","","","",""
"46590","748236","747798","","","","","","","","","",""
"46594","748236","747833","","","","","","","","","",""
"46600","748236","747882","","","","","","","","","",""
"46612","748236","747998","","","","","","","","","",""
"46613","748236","748009","","","","","","","","","",""
"46614","748236","748021","","","","","","","","","",""
"46615","748236","748032","","","","","","","","","",""
"46616","748236","748043","","","","","","","","","",""
"46617","748236","748053","","","","","","","","","",""
"46618","748236","748064","","","","","","","","","",""
"46619","748236","748075","","","","","","","","","",""
"46621","748236","748098","","","","","","","","","",""
"46622","748236","748111","","","","","","","","","",""
"46624","748236","748138","","","","","","","","","",""
"46625","748236","748149","","","","","","","","","",""
"46626","748236","748160","","","","","","","","","",""
"46627","748236","748172","","","","","","","","","",""
"46628","748236","748182","","","","","","","","","",""
"46629","748236","748192","","","","","","","","","",""
"46630","748236","748202","","","","","","","","","",""
"46631","748236","748215","","","","","","","","","",""
"46632","748236","748226","","","","","","","","","",""
"46633","748278","748237","","","","","","","","","",""
"46634","748278","748245","","","","","","","","","",""
"46635","748278","748253","","","","","","","","","",""
"46636","748278","748261","","","","","","","","","",""
"46637","748278","748270","","","","","","","","","",""
"46638","748323","748279","","","","","","","","","",""
"46639","748323","748288","","","","","","","","","",""
"46640","748323","748296","","","","","","","","","",""
"46641","748323","748304","","","","","","","","","",""
"46642","748323","748312","","","","","","","","","",""
"46643","748366","748324","","","","","","","","","",""
"46644","748366","748332","","","","","","","","","",""
"46645","748366","748339","","","","","","","","","",""
"46646","748366","748347","","","","","","","","","",""
"46647","748366","748355","","","","","","","","","",""
"46648","748608","748367","","","","","","","","","",""
"46649","748608","748373","","","","","","","","","",""
"46650","748608","748379","","","","","","","","","",""
"46651","748608","748385","","","","","","","","","",""
"46652","748608","748391","","","","","","","","","",""
"46653","748608","748398","","","","","","","","","",""
"46654","748608","748405","","","","","","","","","",""
"46655","748608","748411","","","","","","","","","",""
"46656","748608","748417","","","","","","","","","",""
"46657","748608","748424","","","","","","","","","",""
"46658","748608","748431","","","","","","","","","",""
"46659","748608","748438","","","","","","","","","",""
"46660","748608","748445","","","","","","","","","",""
"46661","748608","748453","","","","","","","","","",""
"46662","748608","748460","","","","","","","","","",""
"46663","748608","748467","","","","","","","","","",""
"46664","748608","748474","","","","","","","","","",""
"46665","748608","748481","","","","","","","","","",""
"46666","748608","748487","","","","","","","","","",""
"46667","748608","748493","","","","","","","","","",""
"46668","748608","748499","","","","","","","","","",""
"46669","748608","748505","","","","","","","","","",""
"46670","748608","748511","","","","","","","","","",""
"46671","748608","748518","","","","","","","","","",""
"46672","748608","748525","","","","","","","","","",""
"46673","748608","748532","","","","","","","","","",""
"46674","748608","748538","","","","","","","","","",""
"46675","748608","748545","","","","","","","","","",""
"46676","748608","748552","","","","","","","","","",""
"46677","748608","748559","","","","","","","","","",""
"46678","748608","748565","","","","","","","","","",""
"46679","748608","748575","","","","","","","","","",""
"46680","748608","748581","","","","","","","","","",""
"46681","748608","748589","","","","","","","","","",""
"46682","748608","748596","","","","","","","","","",""
"46683","748608","748602","","","","","","","","","",""
"46581","748967","747709","","","","","","","","","",""
"46582","748967","747723","","","","","","","","","",""
"46602","748967","747900","","","","","","","","","",""
"46607","748967","747950","","","","","","","","","",""
"46620","748967","748086","","","","","","","","","",""
"46623","748967","748122","","","","","","","","","",""
"46684","748967","748609","","","","","","","","","",""
"46685","748967","748627","","","","","","","","","",""
"46686","748967","748645","","","","","","","","","",""
"46687","748967","748662","","","","","","","","","",""
"46688","748967","748679","","","","","","","","","",""
"46689","748967","748696","","","","","","","","","",""
"46690","748967","748713","","","","","","","","","",""
"46691","748967","748730","","","","","","","","","",""
"46692","748967","748746","","","","","","","","","",""
"46693","748967","748763","","","","","","","","","",""
"46694","748967","748778","","","","","","","","","",""
"46695","748967","748796","","","","","","","","","",""
"46696","748967","748815","","","","","","","","","",""
"46697","748967","748832","","","","","","","","","",""
"46698","748967","748849","","","","","","","","","",""
"46699","748967","748864","","","","","","","","","",""
"46700","748967","748880","","","","","","","","","",""
"46701","748967","748899","","","","","","","","","",""
"46702","748967","748916","","","","","","","","","",""
"46703","748967","748933","","","","","","","","","",""
"46704","748967","748951","","","","","","","","","",""
"46705","749420","748968","","","","","","","","","",""
"46706","749420","748974","","","","","","","","","",""
"46707","749420","748981","","","","","","","","","",""
"46708","749420","748988","","","","","","","","","",""
"46709","749420","748995","","","","","","","","","",""
"46710","749420","749002","","","","","","","","","",""
"46711","749420","749009","","","","","","","","","",""
"46712","749420","749016","","","","","","","","","",""
"46713","749420","749023","","","","","","","","","",""
"46714","749420","749030","","","","","","","","","",""
"46715","749420","749037","","","","","","","","","",""
"46716","749420","749044","","","","","","","","","",""
"46717","749420","749050","","","","","","","","","",""
